#ndx	pdbpath	fxity	nfrags
161	../scop40/fm/d2fm9a1.ent	2.811977026178268	198
162	../scop40/fm/d2fmba_.ent	4.575973865218348	105
163	../scop40/a3/d1a3aa_.ent	4.4605879133372595	142
164	../scop40/fm/d2fmla1.ent	4.89474241057577	53
165	../scop40/lw/d1lwha2.ent	4.488165232544241	388
166	../scop40/a3/d1a3ca_.ent	5.313112357346521	163
167	../scop40/lx/d1lxja_.ent	4.9517297674239025	98
168	../scop40/lx/d1lxna_.ent	4.822849697385612	93
169	../scop40/fm/d2fmla2.ent	4.9310929377319175	197
170	../scop40/fm/d2fmma1.ent	4.738437402989596	65
171	../scop40/a3/d1a3qa2.ent	4.678600756511874	181
172	../scop40/ly/d1ly1a_.ent	4.220258507401839	149
173	../scop40/fm/d2fmpa1.ent	3.01304524205598	79
174	../scop40/ly/d1ly2a1.ent	3.944230150472154	64
175	../scop40/fm/d2fmpa2.ent	3.2479457749792258	56
176	../scop40/ly/d1ly2a2.ent	4.124278887737555	60
177	../scop40/a3/d1a3xa3.ent	5.017206518000362	118
178	../scop40/fm/d2fmpa3.ent	4.8219432961843856	194
179	../scop40/a3/d2a35a1.ent	4.713619714874827	205
180	../scop40/ly/d1lyva_.ent	4.541540229327024	280
181	../scop40/lz/d1lzla_.ent	4.481598142431332	314
182	../scop40/fn/d1fn9a_.ent	4.380894983508809	362
183	../scop40/fn/d1fnaa_.ent	3.918423148755106	88
184	../scop40/m0/d1m06g_.ent	3.9358092578234034	184
185	../scop40/fn/d1fnfa1.ent	3.8324399373661544	91
186	../scop40/fn/d1fnfa2.ent	4.016646077315628	88
187	../scop40/m0/d1m0da_.ent	4.678127288148452	126
188	../scop40/m0/d1m0ga_.ent	4.18344079418159	27
189	../scop40/m0/d1m0ja_.ent	4.421439861946188	25
190	../scop40/fn/d1fnfa3.ent	3.8537694018569244	86
191	../scop40/fn/d1fnha1.ent	3.8392328291616495	87
192	../scop40/fn/d1fnha2.ent	3.7876258483891183	87
193	../scop40/fn/d1fnla1.ent	4.193333593030203	81
194	../scop40/fn/d1fnla2.ent	4.1021512679513075	86
195	../scop40/m0/d1m0ka_.ent	2.877799785406553	219
196	../scop40/fn/d1fnna1.ent	3.72562036304894	100
197	../scop40/m0/d1m0ua1.ent	2.7919412972481226	124
198	../scop40/m0/d1m0ua2.ent	4.564156761560361	73
199	../scop40/m0/d1m0wa1.ent	4.624997531330765	110
200	../scop40/sm/d1smyd_.ent	4.630239954897216	1389
201	../scop40/sm/d1smye_.ent	3.939364185167283	92
202	../scop40/sn/d1snla_.ent	4.085996380544452	96
203	../scop40/fn/d1fnna2.ent	4.157930769915496	273
204	../scop40/fn/d1fnoa3.ent	5.411166848378813	105
205	../scop40/sn/d1snna_.ent	4.462633036380791	216
206	../scop40/a3/d2a3la1.ent	4.686048967522261	613
207	../scop40/sn/d1snoa_.ent	4.748770743909832	133
208	../scop40/m0/d1m0wa2.ent	5.446328517848542	388
209	../scop40/m1/d1m15a1.ent	3.8326628211977742	91
210	../scop40/fn/d1fnoa4.ent	4.982304906891347	282
211	../scop40/sn/d1snya_.ent	4.7201287844860875	238
212	../scop40/sn/d2sn3a_.ent	4.525733700082724	62
213	../scop40/a3/d7a3ha_.ent	4.612784869020115	302
214	../scop40/m1/d1m15a2.ent	4.6268506047463696	259
215	../scop40/a4/d1a41a_.ent	3.8861095355138295	218
216	../scop40/a4/d1a44a_.ent	4.643610122962142	182
217	../scop40/a4/d1a4ia1.ent	4.4380545377247325	157
218	../scop40/a4/d1a4ia2.ent	4.3519425299827255	122
219	../scop40/so/d1so0a_.ent	4.441732233886602	341
220	../scop40/fn/d2fn0a1.ent	5.660092466509121	410
221	../scop40/fn/d2fnaa1.ent	3.9751826227705624	69
222	../scop40/a4/d1a4ma_.ent	4.261832310672002	346
223	../scop40/fn/d2fnaa2.ent	5.035854941359536	272
224	../scop40/fn/d2fnba_.ent	3.9613574236801936	92
225	../scop40/so/d1so2a_.ent	3.7778650180045457	360
226	../scop40/a4/d2a40b1.ent	5.185900964785884	258
227	../scop40/fn/d2fnja1.ent	4.581634439739287	214
228	../scop40/fn/d2fnoa1.ent	3.1912335401767047	144
229	../scop40/fn/d2fnoa2.ent	5.031596064380312	79
230	../scop40/a4/d2a4aa1.ent	4.413182700005353	247
231	../scop40/a4/d2a4ha1.ent	4.515394685220523	114
232	../scop40/a4/d2a4va1.ent	4.629739827664244	153
233	../scop40/so/d1so7a_.ent	4.486090656867251	358
234	../scop40/m1/d1m1ca_.ent	4.685370283909454	648
235	../scop40/m1/d1m1eb_.ent	5.721785202527372	62
236	../scop40/so/d1so9a_.ent	4.269838355924012	128
237	../scop40/so/d1sopa_.ent	4.614588677003924	21
238	../scop40/so/d1sota1.ent	5.048586998736146	74
239	../scop40/a5/d1a53a_.ent	4.510868319907467	244
240	../scop40/m1/d1m1fa_.ent	4.738892445204798	104
241	../scop40/m1/d1m1ha1.ent	4.281723597250938	78
242	../scop40/a5/d1a5ta1.ent	3.0941591201966694	114
243	../scop40/m1/d1m1ha2.ent	8.199346502654063	98
244	../scop40/fn/d2fnua1.ent	4.4955831099884245	368
245	../scop40/so/d1soua_.ent	4.615336631309294	191
246	../scop40/fo/d1fo0b_.ent	4.073475606182099	109
247	../scop40/a5/d1a5ta2.ent	4.304447068802473	204
248	../scop40/fo/d1fo5a_.ent	4.754067442936165	82
249	../scop40/m1/d1m1la_.ent	4.708802853418595	233
250	../scop40/a5/d1a5za2.ent	4.211895223242709	169
251	../scop40/a5/d2a5la1.ent	5.807799407327275	168
252	../scop40/a5/d2a5sa1.ent	4.818133697334604	273
253	../scop40/fo/d1fo8a_.ent	4.761916238170149	337
254	../scop40/a5/d2a5yb1.ent	6.043084455271178	115
255	../scop40/a5/d2a5yb2.ent	2.956488136659264	105
256	../scop40/sp/d1sp3a_.ent	4.665792914299164	433
257	../scop40/sp/d1sppb_.ent	4.293061258586012	109
258	../scop40/a5/d2a5yb3.ent	4.314910314630735	272
259	../scop40/sp/d1spva_.ent	4.534723135976042	168
260	../scop40/m1/d1m1na_.ent	4.2646082264502505	474
261	../scop40/fo/d1foba_.ent	4.512263237355771	331
262	../scop40/a5/d2a5za1.ent	4.792055592654242	229
263	../scop40/a6/d1a62a1.ent	3.4365904591378045	41
264	../scop40/a6/d1a62a2.ent	4.620306008387297	75
265	../scop40/a6/d1a6bb_.ent	4.355266417591069	37
266	../scop40/fo/d1foea1.ent	2.5336856427082006	199
267	../scop40/sp/d1spxa_.ent	5.284039909742586	234
268	../scop40/sp/d2spca_.ent	1.4253753507183702	104
269	../scop40/a6/d1a6ca1.ent	4.576556071675195	173
270	../scop40/fo/d1foea2.ent	4.872095376258495	157
271	../scop40/sq/d1sq2n_.ent	4.289833155692498	109
272	../scop40/fo/d2fo1d1.ent	2.339964351361994	60
273	../scop40/a6/d1a6ca2.ent	4.302347773609851	169
274	../scop40/a6/d1a6ca3.ent	4.3753538307162625	162
275	../scop40/a6/d1a6fa_.ent	4.535380617200516	110
276	../scop40/sq/d1sq4a_.ent	4.8578916927276525	255
277	../scop40/fo/d2fo1e1.ent	4.620581685860393	263
278	../scop40/fo/d2fo3a1.ent	4.896577572067003	108
279	../scop40/a6/d1a6ja_.ent	4.4917940734539155	147
280	../scop40/fo/d2foka1.ent	4.624622025904451	129
281	../scop40/a6/d1a6ma_.ent	2.4012504431518056	148
282	../scop40/a6/d1a6qa1.ent	3.3526110744937805	65
283	../scop40/fo/d2foka2.ent	4.329199131808121	135
284	../scop40/fo/d2foka3.ent	4.818807521354614	92
285	../scop40/sq/d1sq5a_.ent	6.26250687854422	299
286	../scop40/fo/d2foka4.ent	4.505992619585892	190
287	../scop40/fo/d2fomb1.ent	4.525928682940077	151
288	../scop40/a6/d1a6qa2.ent	5.415402157501941	292
289	../scop40/m1/d1m1nb_.ent	4.254933943684782	519
290	../scop40/fp/d1fp0a1.ent	4.225628555875725	67
291	../scop40/a6/d1a6sa_.ent	3.199343644243659	84
292	../scop40/m1/d1m1qa_.ent	4.769267835391728	97
293	../scop40/fp/d1fp1d1.ent	4.025828404347737	107
294	../scop40/a6/d2a61a1.ent	3.3168980734413256	139
295	../scop40/fp/d1fp1d2.ent	4.934046412734976	227
296	../scop40/fp/d1fp2a1.ent	3.655977367053276	98
297	../scop40/sq/d1sq9a_.ent	4.459766057243407	375
298	../scop40/fp/d1fp2a2.ent	4.468945738532003	241
299	../scop40/sq/d1sqda1.ent	4.856777556573449	158
300	../scop40/sq/d1sqda2.ent	5.007344918160866	209
301	../scop40/sq/d1sqga1.ent	2.623535970534681	137
302	../scop40/m2/d1m22a_.ent	4.590019286165571	484
303	../scop40/m2/d1m2da_.ent	4.782752297524259	98
304	../scop40/a6/d2a65a1.ent	2.6307131201189677	504
305	../scop40/a6/d2a6aa1.ent	4.7549124389240855	98
306	../scop40/fp/d1fp3a_.ent	3.790971508338637	399
307	../scop40/a6/d2a6aa2.ent	4.775232053807983	87
308	../scop40/sq/d1sqga2.ent	4.746347056512504	281
309	../scop40/a6/d2a6ca1.ent	4.3432169887755965	63
310	../scop40/fp/d1fp5a1.ent	4.07645840761321	100
311	../scop40/a6/d2a6qa1.ent	4.16714696483734	80
312	../scop40/m2/d1m2ka_.ent	4.492383844237158	246
313	../scop40/m2/d1m2sa_.ent	4.870104654663638	34
314	../scop40/fp/d1fp5a2.ent	4.234528589737419	102
315	../scop40/a6/d2a6sa1.ent	4.7948193089402835	80
316	../scop40/fp/d1fpoa1.ent	2.7660789616084984	73
317	../scop40/fp/d1fpoa2.ent	2.3271283035009223	92
318	../scop40/a6/d2a6ta2.ent	5.864690561049209	136
319	../scop40/m2/d1m2ta_.ent	4.546187521115717	245
320	../scop40/a6/d2a6za1.ent	4.3890678266817735	218
321	../scop40/sq/d1sqha_.ent	4.824449486258809	290
322	../scop40/m2/d1m2tb1.ent	4.199314878186596	133
323	../scop40/a7/d1a73a_.ent	4.694426547186777	159
324	../scop40/m2/d1m2tb2.ent	4.316922604066175	123
325	../scop40/a7/d1a79a1.ent	4.706172402454554	94
326	../scop40/sq/d1sqia1.ent	4.762965672660343	146
327	../scop40/a7/d1a79a2.ent	4.644928728427136	71
328	../scop40/sq/d1sqra_.ent	4.559090881978526	84
329	../scop40/m2/d1m2xa_.ent	4.8906992465517956	224
330	../scop40/fp/d1fpsa_.ent	3.014159253684593	345
331	../scop40/sq/d1sqsa_.ent	4.4642901369126085	225
332	../scop40/sq/d1sqwa1.ent	4.519775766749183	73
333	../scop40/fp/d1fpza_.ent	4.4587598167386835	173
334	../scop40/sq/d1sqwa2.ent	4.387595816158372	91
335	../scop40/a7/d1a7ja_.ent	4.667285007091869	276
336	../scop40/fp/d2fp1a1.ent	3.927949178307961	166
337	../scop40/a7/d1a7sa_.ent	4.5190753802788075	218
338	../scop40/fp/d2fpna1.ent	5.680501595557193	195
339	../scop40/m3/d1m32a_.ent	4.805263187639549	347
340	../scop40/fp/d2fpoa1.ent	5.793806010475117	174
341	../scop40/a7/d2a7ka1.ent	4.197953234725773	226
342	../scop40/a7/d2a7ya1.ent	4.703408733176534	77
343	../scop40/fp/d2fpwa1.ent	4.9616736758707765	151
344	../scop40/sq/d2sqca1.ent	4.025356214792608	349
345	../scop40/fq/d1fqia_.ent	3.60719406319537	130
346	../scop40/m3/d1m33a_.ent	5.161247314150249	263
347	../scop40/m3/d1m36a_.ent	4.394754579025154	30
348	../scop40/fq/d1fqta_.ent	5.017264087323415	110
349	../scop40/fq/d2fq3a1.ent	3.6581880832085027	82
350	../scop40/fq/d2fq4a1.ent	3.743543363759131	65
351	../scop40/a8/d1a8da1.ent	4.557335371525182	244
352	../scop40/fq/d2fq4a2.ent	2.6667917850341247	112
353	../scop40/fq/d2fqla1.ent	4.925296926502374	109
354	../scop40/fq/d2fqma1.ent	4.875819631310107	62
355	../scop40/fr/d1fr3a_.ent	4.354094019347041	64
356	../scop40/sq/d2sqca2.ent	3.9071891054158043	268
357	../scop40/fr/d1frea_.ent	4.8838713422526645	36
358	../scop40/a8/d1a8da2.ent	4.223735456281457	202
359	../scop40/sr/d1sr2a_.ent	3.1994737063689573	113
360	../scop40/m3/d1m3ka1.ent	4.669830612498954	265
361	../scop40/a8/d1a8la1.ent	4.54693400445288	116
362	../scop40/a8/d1a8la2.ent	4.471498494849642	104
363	../scop40/m3/d1m3ka2.ent	4.79452256987921	121
364	../scop40/a8/d1a8oa_.ent	3.868753164792994	63
365	../scop40/sr/d1sr4a_.ent	4.313690631828968	164
366	../scop40/a8/d1a8pa1.ent	4.324458157381954	96
367	../scop40/m3/d1m3sa_.ent	4.994216481829375	179
368	../scop40/fr/d2fr1a1.ent	5.046021866557981	244
369	../scop40/sr/d1sr4c_.ent	4.301123310218609	151
370	../scop40/a8/d1a8pa2.ent	4.6073833711792345	155
371	../scop40/fr/d2fr1a2.ent	4.656579384937733	206
372	../scop40/m3/d1m3ua_.ent	4.3934983918110575	259
373	../scop40/fr/d2fr2a1.ent	4.286415100554016	159
374	../scop40/a8/d1a8qa_.ent	4.467511721246292	271
375	../scop40/sr/d1sr8a_.ent	4.69486525183382	279
376	../scop40/fr/d2fr5a1.ent	4.751775965580296	133
377	../scop40/sr/d1sr9a1.ent	4.192612609760091	41
378	../scop40/m3/d1m3ya1.ent	4.717847476029795	194
379	../scop40/fr/d2frea1.ent	4.867398622042547	192
380	../scop40/a8/d1a8ra_.ent	4.579438708344781	218
381	../scop40/fr/d2frha1.ent	3.8178078447765067	112
382	../scop40/a8/d1a8ya1.ent	4.491924255606225	121
383	../scop40/m3/d1m3ya2.ent	4.569670626855122	213
384	../scop40/a8/d1a8ya2.ent	4.654850521723917	99
385	../scop40/a8/d1a8ya3.ent	4.872856654880794	109
386	../scop40/m4/d1m45a_.ent	4.39892423732687	147
387	../scop40/m4/d1m47a_.ent	3.7839637866470883	119
388	../scop40/sr/d1sr9a2.ent	4.596211552652507	302
389	../scop40/sr/d1sr9a3.ent	5.170238955480436	111
390	../scop40/fr/d2frna1.ent	5.238834225598723	238
391	../scop40/fr/d3frua1.ent	4.188542845084732	88
392	../scop40/m4/d1m4ia_.ent	4.687467024706116	178
393	../scop40/sr/d1sraa_.ent	3.5177714540453633	148
394	../scop40/sr/d1srka_.ent	4.1454554674385635	32
395	../scop40/m4/d1m4ja_.ent	4.649046981586213	130
396	../scop40/sr/d1sroa_.ent	4.419601807876427	73
397	../scop40/a8/d2a84a1.ent	5.277019225815727	273
398	../scop40/fr/d3frua2.ent	4.836228545199606	175
399	../scop40/a8/d2a8ea1.ent	4.726184743286895	202
400	../scop40/a8/d2a8na1.ent	4.7213317378901944	127
401	../scop40/fs/d1fs0g_.ent	4.834012925204903	216
402	../scop40/fs/d1fs1a1.ent	2.8567203514601918	38
403	../scop40/fs/d1fs1b1.ent	2.549665588721267	52
404	../scop40/fs/d1fs1b2.ent	4.347989848225925	58
405	../scop40/m4/d1m4la_.ent	4.873049160241777	304
406	../scop40/sr/d1srqa_.ent	4.985095650067664	327
407	../scop40/sr/d1srza_.ent	4.392938635124466	65
408	../scop40/ss/d1ss3a_.ent	4.301675561489007	47
409	../scop40/m4/d1m4ua_.ent	5.110300152683942	196
410	../scop40/ss/d1ss4a_.ent	5.308022996529051	140
411	../scop40/ss/d1ss6a_.ent	4.547771477361798	99
412	../scop40/m4/d1m4za_.ent	4.794191114866611	200
413	../scop40/a9/d1a99a_.ent	4.365563796939904	338
414	../scop40/ss/d1sse.1.ent	9.014571543979747	118
415	../scop40/m5/d1m53a1.ent	4.149037520517254	75
416	../scop40/a9/d1a9na_.ent	4.3909758433011	159
417	../scop40/ss/d1sska_.ent	4.158621950805369	155
418	../scop40/a9/d1a9xa1.ent	4.108828360509271	150
419	../scop40/a9/d1a9xa2.ent	4.502498094001175	135
420	../scop40/a9/d1a9xa3.ent	4.382205851617636	124
421	../scop40/ss/d1ssqa_.ent	4.52402789686359	238
422	../scop40/st/d1st6a3.ent	2.3460049102745417	116
423	../scop40/st/d1st6a4.ent	2.4264851027641603	114
424	../scop40/fs/d1fs7a_.ent	4.046199823425744	468
425	../scop40/st/d1st6a5.ent	2.6310316676923056	155
426	../scop40/fs/d1fsea_.ent	3.4532822915990375	64
427	../scop40/st/d1st6a6.ent	2.1745863567339243	69
428	../scop40/a9/d1a9xa5.ent	4.769739686828724	272
429	../scop40/st/d1st6a7.ent	2.9403794654737747	134
430	../scop40/st/d1st9a_.ent	4.646082521152685	134
431	../scop40/st/d1stfi_.ent	4.579049961966357	95
432	../scop40/fs/d1fsga_.ent	4.5670637118506265	230
433	../scop40/a9/d1a9xa6.ent	5.025566847079781	241
434	../scop40/fs/d1fsha_.ent	4.450730788048754	91
435	../scop40/st/d1stma_.ent	4.001004205271343	138
436	../scop40/st/d1stza1.ent	3.742278584413342	84
437	../scop40/m5/d1m53a2.ent	4.412733239362847	475
438	../scop40/a9/d1a9xb1.ent	4.724917951473009	148
439	../scop40/m5/d1m55a_.ent	4.51101788530204	190
440	../scop40/m5/d1m56d_.ent	2.4469453082609802	39
441	../scop40/a9/d1a9xb2.ent	4.713179128014636	224
442	../scop40/m5/d1m5q1_.ent	5.0400788038468125	121
443	../scop40/a9/d2a90a1.ent	5.662344824012422	74
444	../scop40/st/d1stza2.ent	4.525335013818847	233
445	../scop40/a9/d2a90a2.ent	4.946525843087044	75
446	../scop40/a9/d2a9da1.ent	4.144762502739284	120
447	../scop40/su/d1su0b_.ent	4.504864933906358	133
448	../scop40/m5/d1m5wa_.ent	4.332519104348494	239
449	../scop40/su/d1su1a_.ent	4.710867886340066	181
450	../scop40/su/d1su3a1.ent	4.583150066379902	52
451	../scop40/m5/d1m5xa_.ent	4.218683732728096	158
452	../scop40/a9/d2a9da2.ent	4.662114077465834	243
453	../scop40/su/d1su3a2.ent	4.622860464599565	192
454	../scop40/a9/d2a9sa1.ent	4.925649560151076	165
455	../scop40/m5/d1m5ya1.ent	3.7620367944993736	170
456	../scop40/m5/d1m5ya3.ent	4.7771004644514825	105
457	../scop40/a9/d2a9ua1.ent	2.44757959911895	130
