ndx	pdbpath	fxity	nfrags
195	../scop40/m0/d1m06g_.ent	24.794797781578275	176
196	../scop40/m0/d1m0da_.ent	26.17880694523582	118
197	../scop40/m0/d1m0ga_.ent	18.20154224344437	19
198	../scop40/m0/d1m0ja_.ent	19.79571074722585	17
199	../scop40/a3/d2a3la1.ent	23.92591265461224	605
200	../scop40/m0/d1m0ka_.ent	16.707420872637776	211
201	../scop40/m0/d1m0ua1.ent	16.466680369148524	116
202	../scop40/m0/d1m0ua2.ent	23.716317386049543	65
203	../scop40/m0/d1m0wa1.ent	23.23026398198215	102
204	../scop40/fn/d2fn0a1.ent	29.568941636936565	402
205	../scop40/a3/d7a3ha_.ent	24.907754689368847	294
206	../scop40/fn/d2fnaa1.ent	21.571422855566755	61
207	../scop40/a4/d1a41a_.ent	21.522820996368576	210
208	../scop40/fn/d2fnaa2.ent	24.478843328882345	264
209	../scop40/a4/d1a44a_.ent	25.267115172030454	174
210	../scop40/fn/d2fnba_.ent	27.460507584828434	84
211	../scop40/a4/d1a4ia1.ent	23.11137216985816	149
212	../scop40/a4/d1a4ia2.ent	23.313453029056994	114
213	../scop40/m0/d1m0wa2.ent	27.747599758355232	380
214	../scop40/m1/d1m15a1.ent	20.219342994627603	83
215	../scop40/fn/d2fnja1.ent	27.80087671044981	206
216	../scop40/fn/d2fnoa1.ent	17.95943555319309	136
217	../scop40/fn/d2fnoa2.ent	25.15935296241244	71
218	../scop40/m1/d1m15a2.ent	25.58461636034796	251
219	../scop40/a4/d1a4ma_.ent	22.6159866454305	338
220	../scop40/fn/d2fnua1.ent	24.155894104308683	360
221	../scop40/a4/d2a40b1.ent	25.57995598312984	250
222	../scop40/fo/d1fo0b_.ent	31.55031740182697	101
223	../scop40/fo/d1fo5a_.ent	25.093534183547884	74
224	../scop40/a4/d2a4aa1.ent	24.85557542263413	239
225	../scop40/a4/d2a4ha1.ent	23.77210085125985	106
226	../scop40/a4/d2a4va1.ent	25.239599432892405	145
227	../scop40/fo/d1fo8a_.ent	23.878573135970857	329
228	../scop40/a5/d1a53a_.ent	24.41201892937057	236
229	../scop40/a5/d1a5ta1.ent	17.05630945657616	106
230	../scop40/a5/d1a5ta2.ent	22.939785321800585	196
231	../scop40/a5/d1a5za2.ent	23.42176387845944	161
232	../scop40/fo/d1foba_.ent	25.028612460003718	323
233	../scop40/a5/d2a5la1.ent	27.590228417144672	160
234	../scop40/fo/d1foea1.ent	14.676499638476551	191
235	../scop40/fo/d1foea2.ent	27.33750261356957	149
236	../scop40/fo/d2fo1d1.ent	7.625560643774649	52
237	../scop40/a5/d2a5sa1.ent	25.671389190818697	265
238	../scop40/m1/d1m1ca_.ent	26.522657447559762	640
239	../scop40/m1/d1m1eb_.ent	29.1503845379641	54
240	../scop40/a5/d2a5yb1.ent	27.600240862968352	107
241	../scop40/m1/d1m1fa_.ent	25.234787621028026	96
242	../scop40/a5/d2a5yb2.ent	17.157243449202376	97
243	../scop40/m1/d1m1ha1.ent	29.28696725427446	70
244	../scop40/m1/d1m1ha2.ent	25.08404289126532	90
245	../scop40/fo/d2fo1e1.ent	22.52649049192637	255
246	../scop40/fo/d2fo3a1.ent	27.87815398048479	100
247	../scop40/fo/d2foka1.ent	23.486801047906564	121
248	../scop40/fo/d2foka2.ent	23.41830351218594	127
249	../scop40/m1/d1m1la_.ent	26.19358175293037	225
250	../scop40/fo/d2foka3.ent	23.604368121788195	84
251	../scop40/a5/d2a5yb3.ent	22.43599768972154	264
252	../scop40/fo/d2foka4.ent	24.409644977502964	182
253	../scop40/a5/d2a5za1.ent	28.700401012883148	221
254	../scop40/a6/d1a62a1.ent	18.440397723343896	33
255	../scop40/fo/d2fomb1.ent	27.657072708871926	143
256	../scop40/a6/d1a62a2.ent	25.599029845871804	67
257	../scop40/fp/d1fp0a1.ent	24.186078729848507	59
258	../scop40/a6/d1a6bb_.ent	24.056943287309963	29
259	../scop40/fp/d1fp1d1.ent	22.797256611776973	99
260	../scop40/a6/d1a6ca1.ent	25.420656873252995	165
261	../scop40/a6/d1a6ca2.ent	26.182598583235954	161
262	../scop40/fp/d1fp1d2.ent	25.006953157653967	219
263	../scop40/fp/d1fp2a1.ent	20.3886629784227	90
264	../scop40/a6/d1a6ca3.ent	26.60148806848765	154
265	../scop40/a6/d1a6fa_.ent	23.963776047338786	102
266	../scop40/a6/d1a6ja_.ent	24.539536931236608	139
267	../scop40/fp/d1fp2a2.ent	23.38764795642268	233
268	../scop40/a6/d1a6ma_.ent	15.092489919153223	140
269	../scop40/a6/d1a6qa1.ent	16.905238736680438	57
270	../scop40/m1/d1m1na_.ent	23.113836511022672	466
271	../scop40/a6/d1a6qa2.ent	27.63138190777847	284
272	../scop40/a6/d1a6sa_.ent	17.793800253067538	76
273	../scop40/a6/d2a61a1.ent	19.64090085724601	131
274	../scop40/sm/d1smyd_.ent	24.524087211489988	1381
275	../scop40/fp/d1fp3a_.ent	20.615120301488087	391
276	../scop40/sm/d1smye_.ent	20.29127320316527	84
277	../scop40/fp/d1fp5a1.ent	37.78207625060809	92
278	../scop40/sn/d1snla_.ent	22.105831228481446	88
279	../scop40/fp/d1fp5a2.ent	28.451939294294146	94
280	../scop40/fp/d1fpoa1.ent	17.094307096530084	65
281	../scop40/fp/d1fpoa2.ent	12.743081054368076	84
282	../scop40/sn/d1snna_.ent	25.097431390596903	208
283	../scop40/sn/d1snoa_.ent	26.67027843036303	125
284	../scop40/sn/d1snya_.ent	24.101012119891095	230
285	../scop40/sn/d2sn3a_.ent	25.836330624085186	54
286	../scop40/fp/d1fpsa_.ent	16.662617067681936	337
287	../scop40/m1/d1m1nb_.ent	22.38219012423528	511
288	../scop40/m1/d1m1qa_.ent	20.92757295983377	89
289	../scop40/fp/d1fpza_.ent	24.315585053530803	165
290	../scop40/fp/d2fp1a1.ent	16.448076133457153	158
291	../scop40/a6/d2a65a1.ent	16.038761640908294	496
292	../scop40/a6/d2a6aa1.ent	26.697488199800546	90
293	../scop40/a6/d2a6aa2.ent	25.55586380436111	79
294	../scop40/a6/d2a6ca1.ent	20.194185215143523	55
295	../scop40/a6/d2a6qa1.ent	22.677439475565418	72
296	../scop40/a6/d2a6sa1.ent	25.94335691510223	72
297	../scop40/fp/d2fpna1.ent	30.882912862586274	187
298	../scop40/so/d1so0a_.ent	28.24217574996895	333
299	../scop40/a6/d2a6ta2.ent	28.59285807551847	128
300	../scop40/fp/d2fpoa1.ent	25.854463294323498	166
301	../scop40/fp/d2fpwa1.ent	25.536913897345418	143
302	../scop40/a6/d2a6za1.ent	26.944445172314197	210
303	../scop40/fq/d1fqia_.ent	19.331599929435196	122
304	../scop40/fq/d1fqta_.ent	29.001772478338545	102
305	../scop40/fq/d2fq3a1.ent	19.177873044925274	74
306	../scop40/a7/d1a73a_.ent	26.925308580442028	151
307	../scop40/fq/d2fq4a1.ent	19.452815934437137	57
308	../scop40/a7/d1a79a1.ent	27.691372328462144	86
309	../scop40/a7/d1a79a2.ent	24.808324057426443	63
310	../scop40/fq/d2fq4a2.ent	15.776238228552907	104
311	../scop40/fq/d2fqla1.ent	30.275835382359872	101
312	../scop40/fq/d2fqma1.ent	26.883281287050004	54
313	../scop40/fr/d1fr3a_.ent	26.31811720984322	56
314	../scop40/fr/d1frea_.ent	24.93036645339348	28
315	../scop40/so/d1so2a_.ent	20.38321089207522	352
316	../scop40/fr/d2fr1a1.ent	24.5678182498532	236
317	../scop40/a7/d1a7ja_.ent	24.08452038724609	268
318	../scop40/m2/d1m22a_.ent	24.493597257145723	476
319	../scop40/m2/d1m2da_.ent	25.25165354315946	90
320	../scop40/fr/d2fr1a2.ent	24.885802953530657	198
321	../scop40/a7/d1a7sa_.ent	25.937211055942438	210
322	../scop40/fr/d2fr2a1.ent	29.88088963541286	151
323	../scop40/m2/d1m2ka_.ent	23.109820021621665	238
324	../scop40/m2/d1m2sa_.ent	23.01097919720816	26
325	../scop40/fr/d2fr5a1.ent	27.658041497333528	125
326	../scop40/a7/d2a7ka1.ent	22.315363589526665	218
327	../scop40/so/d1so7a_.ent	28.493903863009024	350
328	../scop40/a7/d2a7ya1.ent	24.600313397039315	69
329	../scop40/so/d1so9a_.ent	25.80556818603945	120
330	../scop40/so/d1sopa_.ent	17.136565324865305	13
331	../scop40/fr/d2frea1.ent	25.919819454168863	184
332	../scop40/so/d1sota1.ent	26.087983573813673	66
333	../scop40/m2/d1m2ta_.ent	25.918476484900157	237
334	../scop40/fr/d2frha1.ent	20.778803261757812	104
335	../scop40/m2/d1m2tb1.ent	26.86356678039742	125
336	../scop40/so/d1soua_.ent	25.06822121040605	183
337	../scop40/m2/d1m2tb2.ent	27.074113414150094	115
338	../scop40/a8/d1a8da1.ent	28.081605497903748	236
339	../scop40/fr/d2frna1.ent	26.130065350345518	230
340	../scop40/fr/d3frua1.ent	29.88192785004718	80
341	../scop40/a8/d1a8da2.ent	27.48308864367122	194
342	../scop40/m2/d1m2xa_.ent	26.513882066881106	216
343	../scop40/a8/d1a8la1.ent	24.514418235224788	108
344	../scop40/a8/d1a8la2.ent	24.906760542141733	96
345	../scop40/fr/d3frua2.ent	28.30414918732611	167
346	../scop40/a8/d1a8oa_.ent	18.23205886240431	55
347	../scop40/a8/d1a8pa1.ent	27.58629828222208	88
348	../scop40/a8/d1a8pa2.ent	25.56523855692901	147
349	../scop40/fs/d1fs0g_.ent	24.60779627680711	208
350	../scop40/fs/d1fs1a1.ent	16.861597346543522	30
351	../scop40/fs/d1fs1b1.ent	16.484353672045973	44
352	../scop40/fs/d1fs1b2.ent	21.751393844490956	50
353	../scop40/a8/d1a8qa_.ent	23.54454292857286	263
354	../scop40/m3/d1m32a_.ent	24.80926931405994	339
355	../scop40/sp/d1sp3a_.ent	25.423091848740853	425
356	../scop40/sp/d1sppb_.ent	26.2681463369758	101
357	../scop40/a8/d1a8ra_.ent	25.265766547727466	210
358	../scop40/a8/d1a8ya1.ent	24.99639938083622	113
359	../scop40/sp/d1spva_.ent	24.150464926189215	160
360	../scop40/a8/d1a8ya2.ent	144.4749787121939	91
361	../scop40/m3/d1m33a_.ent	23.32502470230715	255
362	../scop40/m3/d1m36a_.ent	23.852706776815054	22
363	../scop40/a8/d1a8ya3.ent	25.837586269159925	101
364	../scop40/sp/d1spxa_.ent	26.49839566621126	226
365	../scop40/sp/d2spca_.ent	7.27756895285378	96
366	../scop40/sq/d1sq2n_.ent	27.772162002316232	101
367	../scop40/m3/d1m3ka1.ent	25.243578875715922	257
368	../scop40/a8/d2a84a1.ent	27.82363843723848	265
369	../scop40/m3/d1m3ka2.ent	26.100797913715756	113
370	../scop40/fs/d1fs7a_.ent	21.98620560949098	460
371	../scop40/fs/d1fsea_.ent	18.736404332096285	56
372	../scop40/a8/d2a8ea1.ent	24.18473018726746	194
373	../scop40/m3/d1m3sa_.ent	22.966662071781553	171
374	../scop40/sq/d1sq4a_.ent	27.410364135063723	247
375	../scop40/a8/d2a8na1.ent	25.15280678376177	119
376	../scop40/fs/d1fsga_.ent	23.935253820227782	222
377	../scop40/fs/d1fsha_.ent	22.31427064954175	83
378	../scop40/m3/d1m3ua_.ent	23.398481477766737	251
379	../scop40/sq/d1sq5a_.ent	24.154356439301115	291
380	../scop40/m3/d1m3ya1.ent	27.49697689660657	186
381	../scop40/a9/d1a99a_.ent	23.268047772679125	330
382	../scop40/a9/d1a9na_.ent	20.605495634671616	151
383	../scop40/m3/d1m3ya2.ent	27.902757012560723	205
384	../scop40/a9/d1a9xa1.ent	21.556157852720123	142
385	../scop40/m4/d1m45a_.ent	20.16612274693372	139
386	../scop40/m4/d1m47a_.ent	20.11821367699107	111
387	../scop40/a9/d1a9xa2.ent	23.598831626673537	127
388	../scop40/a9/d1a9xa3.ent	24.396111832473856	116
389	../scop40/m4/d1m4ia_.ent	27.833837047627664	170
390	../scop40/m4/d1m4ja_.ent	26.092344285002042	122
391	../scop40/sq/d1sq9a_.ent	29.15122389508295	367
392	../scop40/sq/d1sqda1.ent	27.24706541311513	150
393	../scop40/a9/d1a9xa5.ent	26.341598452574488	264
394	../scop40/fs/d1fsua_.ent	26.834745357136754	463
395	../scop40/fs/d2fs2a1.ent	29.1383874803423	116
396	../scop40/fs/d2fs6a1.ent	30.073429485474133	125
397	../scop40/sq/d1sqda2.ent	27.750306541819608	201
398	../scop40/m4/d1m4la_.ent	24.580396007982404	296
399	../scop40/fs/d2fsja1.ent	23.847645790058166	150
400	../scop40/a9/d1a9xa6.ent	26.549820645654894	233
401	../scop40/sq/d1sqga1.ent	16.16226753880222	129
402	../scop40/a9/d1a9xb1.ent	22.79081302154564	140
403	../scop40/fs/d2fsja2.ent	27.644744418246002	146
404	../scop40/m4/d1m4ua_.ent	26.17045308845803	188
405	../scop40/m4/d1m4za_.ent	25.74978568772971	192
406	../scop40/a9/d1a9xb2.ent	24.604490564250074	216
407	../scop40/m5/d1m53a1.ent	26.042016105014632	67
408	../scop40/a9/d2a90a1.ent	29.536496488492606	66
409	../scop40/a9/d2a90a2.ent	29.186363815387494	67
410	../scop40/fs/d2fsqa1.ent	24.279317988598883	232
411	../scop40/sq/d1sqga2.ent	24.37465078881914	273
412	../scop40/a9/d2a9da1.ent	27.31481475000438	112
413	../scop40/fs/d2fsra1.ent	25.45550904357572	166
414	../scop40/fs/d2fsua1.ent	25.099263456263614	156
415	../scop40/fs/d2fswa1.ent	21.867701907226117	98
416	../scop40/a9/d2a9da2.ent	25.268518694398775	235
417	../scop40/sq/d1sqha_.ent	26.18658047291899	282
418	../scop40/a9/d2a9sa1.ent	25.60039241748177	157
419	../scop40/sq/d1sqia1.ent	28.594484412112944	138
420	../scop40/a9/d2a9ua1.ent	14.553466661996477	122
421	../scop40/ft/d1ft5a_.ent	21.06793996621566	200
422	../scop40/sq/d1sqra_.ent	27.06828876742619	76
423	../scop40/ft/d1ft9a1.ent	25.284022217600487	67
424	../scop40/aa/d1aa7a_.ent	17.674826293022715	147
425	../scop40/ft/d1ft9a2.ent	24.772162127753727	121
426	../scop40/aa/d2aa4a1.ent	26.104071131434676	108
427	../scop40/ft/d1ftra1.ent	27.48466571829069	137
428	../scop40/sq/d1sqsa_.ent	23.439305739218497	217
429	../scop40/sq/d1sqwa1.ent	22.80087783044264	65
430	../scop40/aa/d2aa4a2.ent	24.138957370419295	160
431	../scop40/ft/d1ftra2.ent	26.779746342686362	137
432	../scop40/sq/d1sqwa2.ent	23.833677114866276	83
433	../scop40/aa/d2aala1.ent	24.955446374616155	123
434	../scop40/m5/d1m53a2.ent	24.91948563063471	467
435	../scop40/ft/d2ft1a1.ent	27.059784910612304	269
436	../scop40/ft/d2ftra1.ent	28.4380172269642	83
437	../scop40/m5/d1m55a_.ent	24.30213770749311	182
438	../scop40/m5/d1m56d_.ent	8.16359406473838	31
439	../scop40/aa/d2aama1.ent	24.22594146533643	268
440	../scop40/ft/d2ftsa1.ent	24.09148229184287	72
441	../scop40/m5/d1m5q1_.ent	27.678150474318983	113
442	../scop40/ft/d2ftsa2.ent	23.804942999816436	170
443	../scop40/sq/d2sqca1.ent	22.23379814901859	341
444	../scop40/ft/d2ftsa3.ent	27.497779096454632	144
445	../scop40/m5/d1m5wa_.ent	24.237445068262986	231
446	../scop40/ft/d2ftwa1.ent	25.929312545904544	141
447	../scop40/m5/d1m5xa_.ent	23.74104246317715	150
448	../scop40/sq/d2sqca2.ent	21.21317793465297	260
449	../scop40/m5/d1m5ya1.ent	18.390238005981004	162
450	../scop40/sr/d1sr2a_.ent	17.96602252785865	105
451	../scop40/m5/d1m5ya3.ent	25.369675330916696	97
452	../scop40/m5/d1m5za_.ent	26.604076734985842	80
453	../scop40/sr/d1sr4a_.ent	27.9550917498989	156
454	../scop40/sr/d1sr4c_.ent	27.51110636565032	143
455	../scop40/m6/d1m65a_.ent	25.251297800064748	223
456	../scop40/ft/d2ftwa2.ent	24.319440211238312	324
457	../scop40/ft/d2ftxa1.ent	26.38372880259706	76
458	../scop40/ft/d2ftxb1.ent	25.279285640968777	48
459	../scop40/fu/d1fu3a_.ent	19.391459253681205	16
