      1 c 9 2
      1 c 92 3
      1 c 99 1
      1 d 109 3
      1 d 110 10
      1 d 110 5
      1 d 110 9
      1 d 121 1
      1 d 123 1
      1 d 125 1
      1 d 129 10
      1 d 129 4
      1 d 129 5
      1 d 129 8
      1 d 129 9
      1 d 15 14
      1 d 15 15
      1 d 153 2
      1 d 170 2
      1 d 17 7
      1 d 180 1
      1 d 182 1
      1 d 183 1
      1 d 186 1
      1 d 186 2
      1 d 192 1
      1 d 195 1
      1 d 196 1
      1 d 197 1
      1 d 199 1
      1 d 200 1
      1 d 209 1
      1 d 214 1
      1 d 221 1
      1 d 226 1
      1 d 230 4
      1 d 230 8
      1 d 230 9
      1 d 234 1
      1 d 236 1
      1 d 237 1
      1 d 238 1
      1 d 239 1
      1 d 242 1
      1 d 247 1
      1 d 249 1
      1 d 251 1
      1 d 253 1
      1 d 257 1
      1 d 259 1
      1 d 26 2
      1 d 262 1
      1 d 263 1
      1 d 266 1
      1 d 270 1
      1 d 271 1
      1 d 272 1
      1 d 274 1
      1 d 276 1
      1 d 277 1
      1 d 281 1
      1 d 282 1
      1 d 29 1
      1 d 291 1
      1 d 292 1
      1 d 297 1
      1 d 30 1
      1 d 307 1
      1 d 311 1
      1 d 312 1
      1 d 315 1
      1 d 317 1
      1 d 319 1
      1 d 320 1
      1 d 327 1
      1 d 329 1
      1 d 330 1
      1 d 331 1
      1 d 333 1
      1 d 334 1
      1 d 335 1
      1 d 336 1
      1 d 337 1
      1 d 338 1
      1 d 339 1
      1 d 340 1
      1 d 341 1
      1 d 342 1
      1 d 343 1
      1 d 345 1
      1 d 349 1
      1 d 350 1
      1 d 352 1
      1 d 354 1
      1 d 355 1
      1 d 356 1
      1 d 358 1
      1 d 359 1
      1 d 360 1
      1 d 362 1
      1 d 364 1
      1 d 365 1
      1 d 368 1
      1 d 371 1
      1 d 372 1
      1 d 373 1
      1 d 374 1
      1 d 375 1
      1 d 376 1
      1 d 377 1
      1 d 378 1
      1 d 380 1
      1 d 383 1
      1 d 384 1
      1 d 385 1
      1 d 394 1
      1 d 395 1
      1 d 398 1
      1 d 400 1
      1 d 401 1
      1 d 403 1
      1 d 43 2
      1 d 50 4
      1 d 50 5
      1 d 52 4
      1 d 52 5
      1 d 57 1
      1 d 58 22
      1 d 58 25
      1 d 58 27
      1 d 58 39
      1 d 58 41
      1 d 58 43
      1 d 58 46
      1 d 58 47
      1 d 58 50
      1 d 58 62
      1 d 58 63
      1 d 58 64
      1 d 62 1
      1 d 67 4
      1 d 68 8
      1 d 74 5
      1 d 79 6
      1 d 79 8
      1 d 82 1
      1 d 82 3
      1 d 82 4
      1 d 82 5
      1 d 83 2
      1 d 9 2
      1 d 95 1
      1 e 12 1
      1 e 2 1
      1 e 27 1
      1 e 34 1
      1 e 35 1
      1 e 41 1
      1 e 42 1
      1 e 45 1
      1 e 46 1
      1 e 47 1
      1 e 48 1
      1 e 54 1
      1 e 55 1
      1 e 56 1
      1 e 57 1
      1 e 58 1
      1 e 59 1
      1 e 61 1
      1 e 64 1
      1 e 65 1
      1 e 66 1
      1 e 67 1
      1 e 68 1
      1 e 69 1
      1 e 70 1
      1 e 71 1
      1 e 72 1
      1 e 73 1
      1 e 81 1
      1 e 83 1
      1 e 84 1
      1 f 1 2
      1 f 12 1
      1 f 14 2
      1 f 1 5
      1 f 16 1
      1 f 17 3
      1 f 18 1
      1 f 21 3
      1 f 22 1
      1 f 23 1
      1 f 23 21
      1 f 23 22
      1 f 23 3
      1 f 23 30
      1 f 23 4
      1 f 23 41
      1 f 23 5
      1 f 23 6
      1 f 23 7
      1 f 23 9
      1 f 34 1
      1 f 4 2
      1 f 4 5
      1 f 4 6
      1 f 47 1
      1 f 48 1
      1 f 50 1
      1 f 52 1
      1 f 53 1
      1 f 57 1
      1 f 59 1
      1 f 60 1
      1 f 64 1
      1 f 65 1
      1 g 100 1
      1 g 103 1
      1 g 11 1
      1 g 16 3
      1 g 2 1
      1 g 2 2
      1 g 2 3
      1 g 2 4
      1 g 25 1
      1 g 26 1
      1 g 29 1
      1 g 3 17
      1 g 3 18
      1 g 33 1
      1 g 3 8
      1 g 41 13
      1 g 41 14
      1 g 41 15
      1 g 41 6
      1 g 47 1
      1 g 48 1
      1 g 55 1
      1 g 58 1
      1 g 6 1
      1 g 62 1
      1 g 63 1
      1 g 65 1
      1 g 70 1
      1 g 71 1
      1 g 73 1
      1 g 75 1
      1 g 78 1
      1 g 82 1
      1 g 84 1
      1 g 87 1
      1 g 88 1
      1 g 92 1
      2 a 102 5
      2 a 110 1
      2 a 113 1
      2 a 117 1
      2 a 118 11
      2 a 118 12
      2 a 118 16
      2 a 118 18
      2 a 118 19
      2 a 118 28
      2 a 118 29
      2 a 12 1
      2 a 131 1
      2 a 134 1
      2 a 137 7
      2 a 137 9
      2 a 140 5
      2 a 142 1
      2 a 145 1
      2 a 146 1
      2 a 154 1
      2 a 164 1
      2 a 165 1
      2 a 169 1
      2 a 170 1
      2 a 17 1
      2 a 187 1
      2 a 192 1
      2 a 193 1
      2 a 202 1
      2 a 207 1
      2 a 2 15
      2 a 2 16
      2 a 2 21
      2 a 231 1
      2 a 23 2
      2 a 23 6
      2 a 236 1
      2 a 240 1
      2 a 24 17
      2 a 24 22
      2 a 24 28
      2 a 24 29
      2 a 246 1
      2 a 24 7
      2 a 247 1
      2 a 24 8
      2 a 2 5
      2 a 252 1
      2 a 25 4
      2 a 257 1
      2 a 260 1
      2 a 261 1
      2 a 269 1
      2 a 271 1
      2 a 274 1
      2 a 285 1
      2 a 287 1
      2 a 2 9
      2 a 29 10
      2 a 29 12
      2 a 29 14
      2 a 29 16
      2 a 292 1
      2 a 300 1
      2 a 30 7
      2 a 33 1
      2 a 37 1
      2 a 39 3
      2 a 48 2
      2 a 48 3
      2 a 4 9
      2 a 51 1
      2 a 5 6
      2 a 57 1
      2 a 60 11
      2 a 60 13
      2 a 60 15
      2 a 60 16
      2 a 60 5
      2 a 63 1
      2 a 69 2
      2 a 69 3
      2 a 70 2
      2 a 7 11
      2 a 71 2
      2 a 7 13
      2 a 7 15
      2 a 7 16
      2 a 7 17
      2 a 7 5
      2 a 7 6
      2 a 78 1
      2 a 8 10
      2 a 81 1
      2 a 85 1
      2 a 8 6
      2 a 98 1
      2 b 110 1
      2 b 111 1
      2 b 1 12
      2 b 112 1
      2 b 117 1
      2 b 1 20
      2 b 129 2
      2 b 1 31
      2 b 1 32
      2 b 133 1
      2 b 134 1
      2 b 143 1
      2 b 153 1
      2 b 159 2
      2 b 163 1
      2 b 164 1
      2 b 166 1
      2 b 170 1
      2 b 180 1
      2 b 20 1
      2 b 23 4
      2 b 24 2
      2 b 30 6
      2 b 34 19
      2 b 35 2
      2 b 3 8
      2 b 38 3
      2 b 38 4
      2 b 40 13
      2 b 40 8
      2 b 40 9
      2 b 42 3
      2 b 42 7
      2 b 61 3
      2 b 61 4
      2 b 61 5
      2 b 6 2
      2 b 67 1
      2 b 68 3
      2 b 68 5
      2 b 68 8
      2 b 69 1
      2 b 69 14
      2 b 69 15
      2 b 69 5
      2 b 70 2
      2 b 80 4
      2 b 81 2
      2 b 95 1
      2 c 113 1
      2 c 118 1
      2 c 1 27
      2 c 1 30
      2 c 130 1
      2 c 1 32
      2 c 136 1
      2 c 141 1
      2 c 142 1
      2 c 144 1
      2 c 145 1
      2 c 26 3
      2 c 51 6
      2 c 55 6
      2 c 56 1
      2 c 56 6
      2 c 56 7
      2 c 8 10
      2 c 8 4
      2 c 8 6
      2 c 96 1
      2 d 103 1
      2 d 109 2
      2 d 129 11
      2 d 129 7
      2 d 13 2
      2 d 15 12
      2 d 15 13
      2 d 152 1
      2 d 155 1
      2 d 15 8
      2 d 17 5
      2 d 198 3
      2 d 198 5
      2 d 202 1
      2 d 205 1
      2 d 206 1
      2 d 207 1
      2 d 208 1
      2 d 216 1
      2 d 225 1
      2 d 228 1
      2 d 229 1
      2 d 230 5
      2 d 230 6
      2 d 230 7
      2 d 231 1
      2 d 232 1
      2 d 233 1
      2 d 244 1
      2 d 245 1
      2 d 246 1
      2 d 248 2
      2 d 252 1
      2 d 255 1
      2 d 260 1
      2 d 261 1
      2 d 267 1
      2 d 275 1
      2 d 280 1
      2 d 285 1
      2 d 286 1
      2 d 296 1
      2 d 300 1
      2 d 302 1
      2 d 304 1
      2 d 313 1
      2 d 314 1
      2 d 323 1
      2 d 324 1
      2 d 328 1
      2 d 332 1
      2 d 34 1
      2 d 346 1
      2 d 35 1
      2 d 357 1
      2 d 363 1
      2 d 366 1
      2 d 381 1
      2 d 382 1
      2 d 386 1
      2 d 392 1
      2 d 52 10
      2 d 52 6
      2 d 52 9
      2 d 53 1
      2 d 58 13
      2 d 58 15
      2 d 58 20
      2 d 58 24
      2 d 58 34
      2 d 58 38
      2 d 58 49
      2 d 58 51
      2 d 58 52
      2 d 58 54
      2 d 58 55
      2 d 64 1
      2 d 67 2
      2 d 70 1
      2 d 71 1
      2 d 76 1
      2 d 79 9
      2 d 81 2
      2 d 81 3
      2 d 91 1
      2 d 94 2
      2 d 96 2
      2 e 15 1
      2 e 28 1
      2 e 37 1
      2 e 40 1
      2 e 74 1
      2 e 75 1
      2 e 82 1
      2 f 15 1
      2 f 17 4
      2 f 17 6
      2 f 20 1
      2 f 23 17
      2 f 23 2
      2 f 23 20
      2 f 23 23
      2 f 23 31
      2 f 23 34
      2 f 23 40
      2 f 23 42
      2 f 23 8
      2 f 35 1
      2 f 44 1
      2 f 45 1
      2 f 49 1
      2 f 51 1
      2 f 61 1
      2 f 66 1
      2 f 68 1
      2 f 70 1
      2 f 73 1
      2 f 73 2
      2 f 73 3
      2 g 102 1
      2 g 30 1
      2 g 31 1
      2 g 3 12
      2 g 3 19
      2 g 34 1
      2 g 3 5
      2 g 41 10
      2 g 41 18
      2 g 41 4
      2 g 50 2
      2 g 5 1
      2 g 51 1
      2 g 54 1
      2 g 60 1
      2 g 64 1
      2 g 67 1
      2 g 76 1
      2 g 89 1
      2 g 91 1
      2 g 93 1
      2 g 94 1
      2 g 98 1
      3 a 115 1
      3 a 118 26
      3 a 118 30
      3 a 13 1
      3 a 135 1
      3 a 136 1
      3 a 140 3
      3 a 161 1
      3 a 162 1
      3 a 168 1
      3 a 171 1
      3 a 172 1
      3 a 173 1
      3 a 19 1
      3 a 195 1
      3 a 208 1
      3 a 209 1
      3 a 2 1
      3 a 2 13
      3 a 216 1
      3 a 2 19
      3 a 223 1
      3 a 23 3
      3 a 23 5
      3 a 24 26
      3 a 243 1
      3 a 246 2
      3 a 2 6
      3 a 268 1
      3 a 277 1
      3 a 283 1
      3 a 288 1
      3 a 289 1
      3 a 29 6
      3 a 29 8
      3 a 301 1
      3 a 34 1
      3 a 4 11
      3 a 47 1
      3 a 48 1
      3 a 5 1
      3 a 5 8
      3 a 60 14
      3 a 60 9
      3 a 69 4
      3 a 71 1
      3 a 7 4
      3 a 8 11
      3 a 8 5
      3 a 8 9
      3 a 90 1
      3 a 95 1
      3 b 107 1
      3 b 118 1
      3 b 1 21
      3 b 121 7
      3 b 123 1
      3 b 1 24
      3 b 1 3
      3 b 130 1
      3 b 131 1
      3 b 132 1
      3 b 1 33
      3 b 139 1
      3 b 14 1
      3 b 148 1
      3 b 155 1
      3 b 160 1
      3 b 23 3
      3 b 2 7
      3 b 27 1
      3 b 2 8
      3 b 2 9
      3 b 34 8
      3 b 45 2
      3 b 49 4
      3 b 61 7
      3 b 63 1
      3 b 68 4
      3 b 68 9
      3 b 69 12
      3 b 69 8
      3 b 72 2
      3 b 75 1
      3 b 76 2
      3 b 80 5
      3 b 82 6
      3 b 82 7
      3 b 83 1
      3 b 84 5
      3 b 85 2
      3 b 9 1
      3 b 93 1
      3 c 100 1
      3 c 104 1
      3 c 1 20
      3 c 1 28
      3 c 1 3
      3 c 1 34
      3 c 143 1
      3 c 151 1
      3 c 154 1
      3 c 23 11
      3 c 23 15
      3 c 55 7
      3 c 98 1
      3 c 98 2
      3 d 105 1
      3 d 110 8
      3 d 114 1
      3 d 135 1
      3 d 147 1
      3 d 164 1
      3 d 173 1
      3 d 176 1
      3 d 193 1
      3 d 198 2
      3 d 198 4
      3 d 213 1
      3 d 215 1
      3 d 230 3
      3 d 23 1
      3 d 241 1
      3 d 241 2
      3 d 243 1
      3 d 25 1
      3 d 27 1
      3 d 28 1
      3 d 283 1
      3 d 289 1
      3 d 301 1
      3 d 309 1
      3 d 316 1
      3 d 321 1
      3 d 322 1
      3 d 353 1
      3 d 369 1
      3 d 370 1
      3 d 379 1
      3 d 389 1
      3 d 390 1
      3 d 393 1
      3 d 402 1
      3 d 50 3
      3 d 52 1
      3 d 58 12
      3 d 58 23
      3 d 58 30
      3 d 58 42
      3 d 58 59
      3 d 58 61
      3 d 58 65
      3 d 68 4
      3 d 68 5
      3 d 72 1
      3 d 75 1
      3 d 75 2
      3 d 78 1
      3 d 81 4
      3 d 84 1
      3 d 98 1
      3 d 99 1
      3 e 13 1
      3 e 25 1
      3 e 32 1
      3 e 50 1
      3 e 53 1
      3 e 60 1
      3 e 63 1
      3 e 78 1
      3 f 17 5
      3 f 23 11
      3 f 23 15
      3 f 23 19
      3 f 23 24
      3 f 23 27
      3 f 23 28
      3 f 23 32
      3 f 23 37
      3 f 30 1
      3 f 33 1
      3 f 40 1
      3 f 42 1
      3 f 4 4
      3 f 46 1
      3 f 63 1
      3 f 67 1
      3 f 7 1
      3 f 8 1
      3 g 23 1
      3 g 3 16
      3 g 3 4
      3 g 36 1
      3 g 41 1
      3 g 41 17
      3 g 42 1
      3 g 45 1
      3 g 59 1
      3 g 61 1
      3 g 72 1
      3 g 77 1
      3 g 81 1
      3 g 90 1
      3 g 99 1
      4 a 118 14
      4 a 118 21
      4 a 144 2
      4 a 174 1
      4 a 175 1
      4 a 182 1
      4 a 2 12
      4 a 218 1
      4 a 237 1
      4 a 24 11
      4 a 24 14
      4 a 24 30
      4 a 24 4
      4 a 24 5
      4 a 264 1
      4 a 265 1
      4 a 266 1
      4 a 278 1
      4 a 281 1
      4 a 29 13
      4 a 293 1
      4 a 299 1
      4 a 32 1
      4 a 4 2
      4 a 4 8
      4 a 48 4
      4 a 60 3
      4 a 7 2
      4 a 75 1
      4 b 100 1
      4 b 104 1
      4 b 1 17
      4 b 1 26
      4 b 138 1
      4 b 142 1
      4 b 145 1
      4 b 149 1
      4 b 159 1
      4 b 169 1
      4 b 172 1
      4 b 40 14
      4 b 40 7
      4 b 51 1
      4 b 7 3
      4 b 85 3
      4 c 1 26
      4 c 132 1
      4 c 134 1
      4 c 146 1
      4 c 150 1
      4 c 51 2
      4 c 51 3
      4 c 52 2
      4 c 6 3
      4 c 72 3
      4 c 83 1
      4 d 146 1
      4 d 15 11
      4 d 154 1
      4 d 156 1
      4 d 172 1
      4 d 179 1
      4 d 188 1
      4 d 201 1
      4 d 211 2
      4 d 217 1
      4 d 230 1
      4 d 235 1
      4 d 269 1
      4 d 279 1
      4 d 295 1
      4 d 308 1
      4 d 326 1
      4 d 347 1
      4 d 351 1
      4 d 36 1
      4 d 388 1
      4 d 48 1
      4 d 55 1
      4 d 58 16
      4 d 58 40
      4 d 58 44
      4 d 59 1
      4 d 64 2
      4 d 68 3
      4 d 68 7
      4 d 83 1
      4 e 44 1
      4 e 49 1
      4 e 62 1
      4 e 77 1
      4 e 80 1
      4 f 1 1
      4 f 23 13
      4 f 23 25
      4 f 23 26
      4 f 23 33
      4 f 27 1
      4 f 28 1
      4 f 36 1
      4 f 56 1
      4 f 68 2
      4 g 101 1
      4 g 16 2
      4 g 21 1
      4 g 3 14
      4 g 41 9
      4 g 53 1
      4 g 83 1
      4 g 86 1
      4 g 88 2
      5 a 10 1
      5 a 102 2
      5 a 118 27
      5 a 149 1
      5 a 158 1
      5 a 184 1
      5 a 186 1
      5 a 189 1
      5 a 2 10
      5 a 217 1
      5 a 24 19
      5 a 250 1
      5 a 29 5
      5 a 298 1
      5 a 31 1
      5 a 34 2
      5 a 41 1
      5 a 4 14
      5 a 47 4
      5 a 5 7
      5 a 59 1
      5 a 76 1
      5 a 8 3
      5 a 8 4
      5 b 103 1
      5 b 109 1
      5 b 1 15
      5 b 1 16
      5 b 121 1
      5 b 121 3
      5 b 1 23
      5 b 141 1
      5 b 16 1
      5 b 167 1
      5 b 171 1
      5 b 1 9
      5 b 2 6
      5 b 30 2
      5 b 31 1
      5 b 3 2
      5 b 39 1
      5 b 42 5
      5 b 56 1
      5 b 61 2
      5 b 61 6
      5 b 68 10
      5 b 69 3
      5 b 70 3
      5 b 80 7
      5 b 80 8
      5 b 85 6
      5 b 88 2
      5 b 91 1
      5 c 103 1
      5 c 111 1
      5 c 1 13
      5 c 117 1
      5 c 12 1
      5 c 1 23
      5 c 1 31
      5 c 149 1
      5 c 21 1
      5 c 22 1
      5 c 23 17
      5 c 39 1
      5 c 8 1
      5 c 8 7
      5 c 8 8
      5 c 9 1
      5 d 11 1
      5 d 129 2
      5 d 140 1
      5 d 17 6
      5 d 181 1
      5 d 222 1
      5 d 256 1
      5 d 264 1
      5 d 278 1
      5 d 287 1
      5 d 293 1
      5 d 303 1
      5 d 361 1
      5 d 387 1
      5 d 39 1
      5 d 399 1
      5 d 43 1
      5 d 47 1
      5 d 49 1
      5 d 50 2
      5 d 58 14
      5 d 58 57
      5 d 60 1
      5 d 67 1
      5 d 68 1
      5 d 74 4
      5 d 76 2
      5 d 82 2
      5 d 85 1
      5 e 10 1
      5 e 24 1
      5 e 38 1
      5 e 39 1
      5 e 43 1
      5 e 51 1
      5 e 76 1
      5 f 23 14
      5 f 23 36
      5 f 24 1
      5 f 25 1
      5 f 41 1
      5 f 58 1
      5 f 62 1
      5 f 71 1
      5 g 10 1
      5 g 22 1
      5 g 28 1
      5 g 41 16
      5 g 41 7
      5 g 74 1
      5 g 79 1
      5 g 95 1
      6 a 101 1
      6 a 111 1
      6 a 114 1
      6 a 118 6
      6 a 119 1
      6 a 140 1
      6 a 143 1
      6 a 155 1
      6 a 183 1
      6 a 190 1
      6 a 2 2
      6 a 2 20
      6 a 24 12
      6 a 24 2
      6 a 2 7
      6 a 284 1
      6 a 29 7
      6 a 30 2
      6 a 36 1
      6 a 4 10
      6 a 4 12
      6 a 4 7
      6 a 62 1
      6 a 66 1
      6 a 7 12
      6 a 7 3
      6 a 7 7
      6 a 79 1
      6 b 105 1
      6 b 1 13
      6 b 1 22
      6 b 136 1
      6 b 137 1
      6 b 140 1
      6 b 150 1
      6 b 24 1
      6 b 34 12
      6 b 43 2
      6 b 44 2
      6 b 68 11
      6 b 69 2
      6 b 7 2
      6 b 84 3
      6 b 87 1
      6 c 1 19
      6 c 1 24
      6 c 135 1
      6 c 23 6
      6 c 55 2
      6 c 85 1
      6 c 89 1
      6 d 100 1
      6 d 149 1
      6 d 15 9
      6 d 17 3
      6 d 203 1
      6 d 212 1
      6 d 230 2
      6 d 248 1
      6 d 284 1
      6 d 306 1
      6 d 310 1
      6 d 325 1
      6 d 33 1
      6 d 344 1
      6 d 397 1
      6 d 41 3
      6 d 52 2
      6 d 58 2
      6 d 58 21
      6 d 58 60
      6 d 74 1
      6 d 8 1
      6 d 97 1
      6 d 98 2
      6 f 17 1
      6 f 17 2
      6 f 23 12
      6 f 23 35
      6 f 23 43
      6 f 37 1
      6 g 16 1
      6 g 80 1
      6 g 85 1
      6 g 96 1
      7 a 102 3
      7 a 108 1
      7 a 118 17
      7 a 129 1
      7 a 137 2
      7 a 137 3
      7 a 137 8
      7 a 141 1
      7 a 20 1
      7 a 213 1
      7 a 2 17
      7 a 24 16
      7 a 30 1
      7 a 50 1
      7 a 60 12
      7 a 7 14
      7 b 113 1
      7 b 115 1
      7 b 124 1
      7 b 125 1
      7 b 1 27
      7 b 129 1
      7 b 1 30
      7 b 151 1
      7 b 157 1
      7 b 34 14
      7 b 3 5
      7 b 49 3
      7 b 53 1
      7 b 57 1
      7 b 65 1
      7 b 67 4
      7 b 68 6
      7 b 76 1
      7 b 82 5
      7 b 97 1
      7 c 13 1
      7 c 131 1
      7 c 13 2
      7 c 23 2
      7 c 38 1
      7 c 49 1
      7 c 5 1
      7 c 55 5
      7 d 102 1
      7 d 129 6
      7 d 137 1
      7 d 219 1
      7 d 220 1
      7 d 240 1
      7 d 250 1
      7 d 294 1
      7 d 299 1
      7 d 318 1
      7 d 348 1
      7 d 396 1
      7 d 41 4
      7 d 56 1
      7 d 58 48
      7 d 58 8
      7 d 74 2
      7 d 87 2
      7 f 21 1
      7 f 32 1
      7 g 3 10
      7 g 4 1
      7 g 97 1
      8 a 1 2
      8 a 124 1
      8 a 140 2
      8 a 157 1
      8 a 177 1
      8 a 280 1
      8 a 46 2
      8 a 5 3
      8 a 60 6
      8 b 1 14
      8 b 121 2
      8 b 1 5
      8 b 1 7
      8 b 181 1
      8 b 183 1
      8 b 34 11
      8 b 34 3
      8 b 34 7
      8 b 40 15
      8 b 4 1
      8 b 43 5
      8 b 58 1
      8 b 84 4
      8 c 106 1
      8 c 123 1
      8 c 133 1
      8 c 140 1
      8 c 27 1
      8 c 44 2
      8 c 53 1
      8 c 92 1
      8 d 107 1
      8 d 110 7
      8 d 116 1
      8 d 133 1
      8 d 15 10
      8 d 15 5
      8 d 161 1
      8 d 175 1
      8 d 178 1
      8 d 187 1
      8 d 194 1
      8 d 204 1
      8 d 210 1
      8 d 273 1
      8 d 298 1
      8 d 305 1
      8 d 45 1
      8 d 52 7
      8 d 58 19
      8 d 58 33
      8 d 7 1
      8 e 52 1
      8 e 79 1
      8 f 23 10
      8 f 23 18
      8 f 5 1
      8 f 54 1
      8 f 55 1
      8 g 19 1
      8 g 27 1
      8 g 35 1
      8 g 38 1
      8 g 66 1
      9 a 14 1
      9 a 194 1
      9 a 24 15
      9 a 7 8
      9 b 108 1
      9 b 179 1
      9 b 37 1
      9 b 42 6
      9 b 69 7
      9 b 8 1
      9 b 89 1
      9 b 98 1
      9 c 107 1
      9 c 19 1
      9 c 4 1
      9 c 44 3
      9 c 49 2
      9 c 59 1
      9 c 8 2
      9 d 110 4
      9 d 111 1
      9 d 168 1
      9 d 174 1
      9 d 184 1
      9 d 254 1
      9 d 258 1
      9 d 268 1
      9 d 31 1
      9 d 391 1
      9 d 41 1
      9 d 52 8
      9 d 58 28
      9 d 65 1
      9 d 67 3
      9 d 88 1
      9 e 11 1
      9 f 1 3
      9 f 21 2
      9 f 23 16
      9 f 31 1
      9 f 72 1
     10 a 118 3
     10 a 153 1
     10 a 159 2
     10 a 25 3
     10 a 28 2
     10 a 60 4
     10 a 60 7
     10 a 97 1
     10 a 99 1
     10 b 1 10
     10 b 40 3
     10 b 64 1
     10 b 66 1
     10 b 77 2
     10 c 109 1
     10 c 114 1
     10 c 122 1
     10 c 24 1
     10 c 28 1
     10 c 54 1
     10 c 56 4
     10 c 74 1
     10 d 10 1
     10 d 112 1
     10 d 124 1
     10 d 148 1
