ndx	pdbpath	fxity	aver_rmsd	nclusts	norm_nclusts	nres
24	../scop40NR/d1ahla_.ent	5.523561956057012	4.340438018336413	46	1.0	46
25	../scop40NR/d1aisa1.ent	5.500309342054788	4.732865997628572	61	0.6853932584269663	89
26	../scop40NR/d1aiwa_.ent	5.8148464391923484	4.472571951909437	57	0.9661016949152542	59
27	../scop40NR/d1akya2.ent	5.0721401598021085	4.619816958855609	34	0.9714285714285714	35
28	../scop40NR/d1an4a1.ent	5.369021558767959	3.725148786302857	46	0.7540983606557377	61
29	../scop40NR/d1an9a2.ent	5.888912401813114	4.598928894996643	69	0.7666666666666667	90
30	../scop40NR/d1ansa_.ent	4.501629167387821	4.034575550713473	23	0.9583333333333334	24
31	../scop40NR/d1aoca_.ent	6.708915464090156	4.673360531938123	131	0.7616279069767442	172
32	../scop40NR/d1aola_.ent	7.108292716466261	4.624146314683961	163	0.7244444444444444	225
33	../scop40NR/d1aora1.ent	6.3662830068305025	4.472925111878821	194	0.49489795918367346	392
34	../scop40NR/d1aoza2.ent	6.979264680233165	4.338512975373865	143	0.6941747572815534	206
35	../scop40NR/d1aqea_.ent	6.1561474491759975	4.342179567457359	79	0.7383177570093458	107
36	../scop40NR/d1aqta2.ent	6.0220669435897065	4.018577223604878	69	0.8414634146341463	82
37	../scop40NR/d1asta_.ent	6.469080942143712	5.410774459287406	128	0.649746192893401	197
38	../scop40NR/d1atia1.ent	5.467519508432997	4.4803144592071265	65	0.6018518518518519	108
39	../scop40NR/d1auua_.ent	5.54659356429494	4.610230162872012	48	0.9230769230769231	52
40	../scop40NR/d1avgi_.ent	6.561035497028296	4.361256044342012	109	0.7841726618705036	139
41	../scop40NR/d1b0nb_.ent	2.254252482727041	2.884997262334337	11	0.39285714285714285	28
42	../scop40NR/d1b25a2.ent	6.659812040952003	4.7912978268505135	139	0.6714975845410628	207
43	../scop40NR/d1b33n_.ent	5.429229296672175	4.624746817207779	52	0.8125	64
44	../scop40NR/d1b35b_.ent	7.106332388873184	4.832410632690162	175	0.6944444444444444	252
45	../scop40NR/d1b37a2.ent	5.727216340762324	4.740165136715006	75	0.6880733944954128	109
46	../scop40NR/d1b3ua_.ent	5.144195483605349	2.536265306547061	108	0.18461538461538463	585
47	../scop40NR/d1b74a2.ent	6.290875884650708	4.569296772922332	103	0.7152777777777778	144
48	../scop40NR/d1b79a_.ent	4.169974494004138	3.1537835716489697	46	0.46464646464646464	99
49	../scop40NR/d1b8wa_.ent	5.182838116298146	4.364216786713133	37	0.9487179487179487	39
50	../scop40NR/d1b9ra_.ent	6.297281591907864	4.755515725669472	84	0.8235294117647058	102
51	../scop40NR/d1b9wa2.ent	5.259991029008326	4.960559850502127	39	0.9512195121951219	41
52	../scop40NR/d1bb8a_.ent	5.388789679422002	4.7960064961836	50	0.7352941176470589	68
53	../scop40NR/d1bb9a_.ent	6.037690033756562	4.493107310381765	70	0.8433734939759037	83
54	../scop40NR/d1bbga_.ent	5.047291203466788	5.0181307896285965	34	0.918918918918919	37
55	../scop40NR/d1bcoa1.ent	5.935490761417932	6.757282421869982	65	0.8441558441558441	77
56	../scop40NR/d1bf2a1.ent	6.869302294825352	4.561125473545434	127	0.7987421383647799	159
57	../scop40NR/d1bg1a2.ent	7.160027281155109	4.772817257890565	182	0.7250996015936255	251
58	../scop40NR/d1bg8a_.ent	3.9416641092644022	3.3457285744720204	33	0.4520547945205479	73
59	../scop40NR/d1bgfa_.ent	3.9305270354012936	2.718068110663768	46	0.38016528925619836	121
60	../scop40NR/d1bgka_.ent	4.85216872360328	3.737303959044618	30	0.8823529411764706	34
61	../scop40NR/d1bgva1.ent	5.685065096148555	4.088937617694778	127	0.503968253968254	252
62	../scop40NR/d1bgva2.ent	5.687238861385218	4.435385984851094	108	0.5654450261780105	191
63	../scop40NR/d1bh9a_.ent	2.766652399568397	2.4572453358107142	15	0.35714285714285715	42
64	../scop40NR/d1bhua_.ent	6.500519372583013	4.567880032683085	93	0.9393939393939394	99
65	../scop40NR/d1bi6h1.ent	4.392317422778761	4.6768802298980505	21	1.0	21
66	../scop40NR/d1biaa2.ent	5.186704345910023	4.071010640399023	38	0.8636363636363636	44
67	../scop40NR/d1bl0a1.ent	4.353127057360824	3.1318055519985264	30	0.5882352941176471	51
68	../scop40NR/d1bl0a2.ent	4.09029659372318	3.7218947080883	33	0.559322033898305	59
69	../scop40NR/d1blia2.ent	6.978654017243369	4.504725092258936	238	0.6134020618556701	388
70	../scop40NR/d1bm8a_.ent	5.413727480952957	4.5219861650904125	65	0.6770833333333334	96
71	../scop40NR/d1bmlc3.ent	6.071098141994603	4.314374725925881	72	0.8470588235294118	85
72	../scop40NR/d1bnda_.ent	6.232360784629417	4.169953967273851	82	0.7735849056603774	106
73	../scop40NR/d1boua_.ent	4.835183164244333	3.3938325597647685	59	0.4573643410852713	129
74	../scop40NR/d1boub_.ent	6.752667767967803	4.622602805056232	175	0.5932203389830508	295
75	../scop40NR/d1bpoa1.ent	5.167937116613059	3.4550665748747167	71	0.461038961038961	154
76	../scop40NR/d1bu8a2.ent	7.267460134618621	4.650477824243519	226	0.6746268656716418	335
77	../scop40NR/d1buoa_.ent	4.422058859015705	4.247421966392105	52	0.4406779661016949	118
78	../scop40NR/d1bw5a_.ent	4.712970646445898	3.834601719933873	38	0.6031746031746031	63
79	../scop40NR/d1bx7a_.ent	5.293295834054491	4.281398871654852	41	0.8541666666666666	48
80	../scop40NR/d1bxda_.ent	6.686793764282395	4.799764452917876	124	0.7848101265822784	158
81	../scop40NR/d1by1a1.ent	6.007277158123369	3.0480023452698086	97	0.47317073170731705	205
82	../scop40NR/d1by5a_.ent	8.039407098095113	4.283893860675459	351	0.5057636887608069	694
83	../scop40NR/d1c02a_.ent	4.1272118749169495	3.294383805496561	67	0.4110429447852761	163
84	../scop40NR/d1c0pa2.ent	5.832654099433783	4.529829311545495	70	0.7608695652173914	92
85	../scop40NR/d1c1da2.ent	5.383390369240949	4.658626726705594	84	0.5793103448275863	145
86	../scop40NR/d1c1ka_.ent	4.803915591411267	3.4647806673423363	80	0.37383177570093457	214
87	../scop40NR/d1c3ka_.ent	6.590825317050296	4.684142460972071	107	0.7642857142857142	140
88	../scop40NR/d1c3pa_.ent	6.550672231466217	4.438070897988231	204	0.5528455284552846	369
89	../scop40NR/d1c48a_.ent	5.571145019431949	5.442394204210348	55	0.8208955223880597	67
90	../scop40NR/d1c4za_.ent	6.759989862599719	4.358402375282052	202	0.5821325648414986	347
91	../scop40NR/d1c52a_.ent	5.285943683015617	4.204953681104598	77	0.6015625	128
92	../scop40NR/d1c5ea_.ent	6.297965352772628	5.086944672485043	82	0.8913043478260869	92
93	../scop40NR/d1c7ka_.ent	5.718618801663455	4.58407068487171	86	0.6666666666666666	129
94	../scop40NR/d1c8ua1.ent	5.420009612409638	4.6908040613543145	65	0.5855855855855856	111
95	../scop40NR/d1c8za_.ent	7.351816345138241	4.687482740007692	197	0.701067615658363	281
96	../scop40NR/d1ca1a1.ent	5.0021955393389845	3.332123600681757	100	0.4065040650406504	246
97	../scop40NR/d1cb8a3.ent	7.511453937108306	4.437509219085346	201	0.7701149425287356	261
98	../scop40NR/d1cbua_.ent	5.661156698463082	4.455534971521551	98	0.5536723163841808	177
99	../scop40NR/d1cbya_.ent	6.44624470661049	4.872490666390335	133	0.59375	224
100	../scop40NR/d1cfea_.ent	6.040087869128993	4.6984879510123125	93	0.7045454545454546	132
101	../scop40NR/d1cfra_.ent	6.045100547267339	4.305547153328222	132	0.4714285714285714	280
102	../scop40NR/d1cida1.ent	6.316889435045118	4.076954335959679	86	0.8431372549019608	102
103	../scop40NR/d1cjxa2.ent	6.147046737040487	4.796087482626313	122	0.6130653266331658	199
104	../scop40NR/d1ckma1.ent	5.593526483304876	4.612748875512891	63	0.7325581395348837	86
105	../scop40NR/d1ckma2.ent	6.625578154080708	4.621701117344845	144	0.64	225
106	../scop40NR/d1ckqa_.ent	6.444726230591101	4.6964129614451515	144	0.5581395348837209	258
107	../scop40NR/d1clca1.ent	6.382744126677377	4.1497978809601515	224	0.5114155251141552	438
108	../scop40NR/d1cmra_.ent	4.735926350629035	4.599308448178427	27	0.9642857142857143	28
109	../scop40NR/d1cmwa6.ent	6.319919449025979	4.301339093670138	89	0.7876106194690266	113
110	../scop40NR/d1cnna_.ent	4.436605434317882	5.223736211234996	22	0.9565217391304348	23
111	../scop40NR/d1co4a_.ent	5.285402218862248	4.865184329670562	39	1.0	39
112	../scop40NR/d1cola_.ent	4.466990850018223	2.686089887413706	65	0.33505154639175255	194
113	../scop40NR/d1cq3a_.ent	7.053496394125375	4.244517769804946	155	0.7013574660633484	221
114	../scop40NR/d1ct7a1.ent	5.523561956057012	4.8898556908497515	46	1.0	46
115	../scop40NR/d1cuka2.ent	4.103465189601647	3.239713359514872	37	0.49333333333333335	75
116	../scop40NR/d1cvra2.ent	6.784802866756306	4.626794342159362	207	0.5965417867435159	347
117	../scop40NR/d1cwva5.ent	6.232371765337611	4.4956413440692184	83	0.8556701030927835	97
118	../scop40NR/d1cx1a1.ent	7.042190612235955	4.20048755869117	136	0.918918918918919	148
119	../scop40NR/d1cyxa_.ent	6.433999727771138	4.749490924093651	108	0.6967741935483871	155
120	../scop40NR/d1cz4a1.ent	5.9508533515672575	4.60827350826195	68	0.7727272727272727	88
121	../scop40NR/d1cz4a2.ent	6.292304085534556	4.562763419377028	83	0.9120879120879121	91
122	../scop40NR/d1czsa_.ent	6.9410553030041955	4.308855609410848	130	0.8280254777070064	157
123	../scop40NR/d1d02a_.ent	6.326760890763648	4.458430249107379	119	0.6134020618556701	194
124	../scop40NR/d1d0qa_.ent	5.280378084507547	4.555222237065135	65	0.6565656565656566	99
125	../scop40NR/d1d1na_.ent	6.2984023444260835	4.270034117255515	83	0.8645833333333334	96
126	../scop40NR/d1d1ra1.ent	5.444844234127159	4.69483559961228	58	0.7435897435897436	78
127	../scop40NR/d1d2zb_.ent	5.346963218356763	3.9361652926467694	75	0.5102040816326531	147
128	../scop40NR/d1d3bb_.ent	5.830148693165753	4.4900615032882305	62	0.7948717948717948	78
129	../scop40NR/d1d4ba1.ent	6.5767296260937105	4.44733761160065	100	0.8849557522123894	113
130	../scop40NR/d1d5ya2.ent	4.5167863833100395	3.9444320359258573	37	0.5967741935483871	62
131	../scop40NR/d1d6ga_.ent	5.195576153309186	4.66010110517425	40	0.9090909090909091	44
132	../scop40NR/d1d7la2.ent	5.927237680641965	4.605931348468489	71	0.7171717171717171	99
133	../scop40NR/d1d7qa_.ent	6.855963999041466	4.553008727905701	122	0.8714285714285714	140
134	../scop40NR/d1d8ba_.ent	4.358725860569444	3.2810098631093174	38	0.48717948717948717	78
135	../scop40NR/d1d9ta_.ent	6.6164471954962325	4.549219214875135	171	0.6	285
136	../scop40NR/d1daba_.ent	8.082354099299113	4.227182213373762	336	0.6268656716417911	536
137	../scop40NR/d1dcea3.ent	5.897399787738904	4.206980537691612	72	0.5950413223140496	121
138	../scop40NR/d1dd5a_.ent	4.082331219383885	3.623040581714419	70	0.3867403314917127	181
139	../scop40NR/d1ddba_.ent	6.123818310932129	4.52321367328841	110	0.5729166666666666	192
140	../scop40NR/d1deca_.ent	4.947702779220089	4.2729901700844	32	0.8888888888888888	36
141	../scop40NR/d1dfup_.ent	5.666813046649461	4.654476925721708	64	0.7032967032967034	91
142	../scop40NR/d1dgna_.ent	4.892201784594674	2.946257316535102	45	0.5232558139534884	86
143	../scop40NR/d1dgsa1.ent	5.791467095513525	3.822251022765957	97	0.5449438202247191	178
144	../scop40NR/d1dhna_.ent	5.523290269752451	4.718715592214976	74	0.6271186440677966	118
145	../scop40NR/d1diva1.ent	5.329098971934159	4.673447755145042	60	0.6593406593406593	91
146	../scop40NR/d1dj0a_.ent	6.842318607331151	4.65242280122034	169	0.6475095785440613	261
147	../scop40NR/d1dk0a_.ent	6.341858684786982	4.840513324971636	117	0.6882352941176471	170
148	../scop40NR/d1dkga1.ent	5.59306920777189	4.148779689657445	50	0.8928571428571429	56
149	../scop40NR/d1dkva5.ent	7.029255614909785	4.363735768157412	138	0.8903225806451613	155
150	../scop40NR/d1dl5a1.ent	6.301103246148417	4.684517521423345	133	0.6333333333333333	210
151	../scop40NR/d1dl5a2.ent	5.579248262336758	4.781360755360205	70	0.693069306930693	101
152	../scop40NR/d1dl6a_.ent	5.672268804433751	4.1898624911190065	52	0.9454545454545454	55
153	../scop40NR/d1dlja3.ent	5.795937094927358	4.431530736722643	74	0.7047619047619048	105
154	../scop40NR/d1dm9a_.ent	5.263644232786129	4.541698129463285	65	0.6435643564356436	101
155	../scop40NR/d1dmca_.ent	4.664497779200463	4.298666510198798	26	0.9285714285714286	28
156	../scop40NR/d1dmea_.ent	4.6438561897747235	4.251568141555786	25	1.0	25
157	../scop40NR/d1dmua_.ent	6.817983028696506	4.700356454872495	181	0.6114864864864865	296
158	../scop40NR/d1dmza_.ent	6.910774789254298	4.474419236835654	130	0.8387096774193549	155
159	../scop40NR/d1dnpa2.ent	5.719161523398	4.570872393503803	109	0.5532994923857868	197
160	../scop40NR/d1dnva_.ent	8.393311237087413	4.414884644067948	357	0.866504854368932	412
161	../scop40NR/d1dp4a_.ent	6.680957656184308	4.568065575485931	224	0.5308056872037915	422
162	../scop40NR/d1dp7p_.ent	4.572850586040188	4.609138675569526	46	0.6301369863013698	73
163	../scop40NR/d1dq3a3.ent	5.264864361477926	4.913872415055199	58	0.6105263157894737	95
164	../scop40NR/d1dqca_.ent	6.07214015980211	4.494313560164705	68	0.9714285714285714	70
165	../scop40NR/d1dsqa_.ent	4.169925001442312	4.519557097811758	18	1.0	18
166	../scop40NR/d1dsva_.ent	4.807354922057606	4.379095633115087	28	1.0	28
167	../scop40NR/d1dtdb_.ent	5.487122805397793	4.472189086264577	48	0.8275862068965517	58
168	../scop40NR/d1dvoa_.ent	4.184508837477936	3.2448519901173443	60	0.40268456375838924	149
169	../scop40NR/d1dw7a_.ent	5.646286370662106	4.6876654917032665	58	0.8529411764705882	68
170	../scop40NR/d1dx5i1.ent	5.271928094887364	4.70226847179234	39	0.975	40
171	../scop40NR/d1dx5i2.ent	5.0	4.40119641716592	32	1.0	32
172	../scop40NR/d1dx5i3.ent	5.101345257520842	4.650344158542513	35	0.9459459459459459	37
173	../scop40NR/d1dzfa1.ent	5.274635961825868	4.496860744463841	75	0.5514705882352942	136
174	../scop40NR/d1dzfa2.ent	5.169268872616231	4.518931056034212	46	0.6666666666666666	69
175	../scop40NR/d1e0fi_.ent	5.7548875021634665	4.150031026662296	54	1.0	54
176	../scop40NR/d1e0ga_.ent	5.102746985122408	4.653417478284718	39	0.8666666666666667	45
177	../scop40NR/d1e0na_.ent	4.584962500721154	4.318629375762409	24	1.0	24
178	../scop40NR/d1e0ta1.ent	6.1750158714432954	4.352974833596776	77	0.8105263157894737	95
179	../scop40NR/d1e29a_.ent	5.557540615521405	4.256448977290763	84	0.6363636363636364	132
180	../scop40NR/d1e2aa_.ent	2.6452333557776315	1.9228227927531287	19	0.1919191919191919	99
181	../scop40NR/d1e3pa1.ent	3.781679426874957	2.7960538282850758	35	0.4375	80
182	../scop40NR/d1e3pa3.ent	6.188586137870539	4.738388382088547	97	0.6643835616438356	146
183	../scop40NR/d1e44b_.ent	6.098088380907455	4.396577555577263	74	0.7956989247311828	93
184	../scop40NR/d1e6ta_.ent	6.000934288510601	4.749130783090591	87	0.6904761904761905	126
185	../scop40NR/d1e7la2.ent	5.530069480280582	4.714474677879429	73	0.7087378640776699	103
186	../scop40NR/d1e8pa_.ent	5.333241498888144	4.5239955477613965	41	0.9534883720930233	43
187	../scop40NR/d1e9ga_.ent	7.326422474289205	4.865869059572047	213	0.7421602787456446	287
188	../scop40NR/d1ea9c2.ent	6.08496835887672	4.274916486668534	70	0.9090909090909091	77
189	../scop40NR/d1eara1.ent	6.064117048032148	4.509089949533311	69	0.9324324324324325	74
190	../scop40NR/d1eara2.ent	4.739933252470128	4.59004124579345	40	0.6153846153846154	65
191	../scop40NR/d1eb6a_.ent	5.3694755863640715	4.109893610630338	94	0.5402298850574713	174
192	../scop40NR/d1ebua2.ent	6.076903118345799	4.513128185319772	110	0.5882352941176471	187
193	../scop40NR/d1ecfa1.ent	6.274834959330268	4.504232404307511	154	0.6260162601626016	246
194	../scop40NR/d1ecia_.ent	3.5946720323631784	3.050037132260296	16	0.47058823529411764	34
195	../scop40NR/d1ecwa_.ent	4.228301114270954	3.6348706949464438	52	0.46846846846846846	111
196	../scop40NR/d1ed7a_.ent	5.1838677203462975	4.491387911664655	38	0.9047619047619048	42
197	../scop40NR/d1eeja2.ent	5.223155145705732	4.6591569683613425	45	0.7894736842105263	57
198	../scop40NR/d1eera_.ent	4.573387415534123	3.455247105898714	75	0.4601226993865031	163
199	../scop40NR/d1efva1.ent	6.47970488692215	4.674328343059305	118	0.6378378378378379	185
200	../scop40NR/d1ehsa_.ent	5.056083308008857	3.6743311912925156	37	0.8222222222222222	45
201	../scop40NR/d1ei9a_.ent	6.544397603856001	4.45980621714828	159	0.5760869565217391	276
202	../scop40NR/d1eija_.ent	4.759342080983954	3.4967914006209777	38	0.5507246376811594	69
203	../scop40NR/d1eita_.ent	5.044394119358456	4.544661868045481	33	1.0	33
204	../scop40NR/d1ej5a_.ent	5.553100174559823	4.0824104126228695	67	0.6442307692307693	104
205	../scop40NR/d1ek8a_.ent	4.685705573983557	3.7233206187972643	75	0.41208791208791207	182
206	../scop40NR/d1el6a_.ent	6.622766531499305	4.587910854895153	129	0.6292682926829268	205
207	../scop40NR/d1em8b_.ent	5.722227266532344	4.525896508349155	74	0.6915887850467289	107
208	../scop40NR/d1en2a1.ent	5.297079327540665	4.422292993384964	40	0.9523809523809523	42
209	../scop40NR/d1enwa_.ent	6.021528929937309	3.6929250190604597	79	0.7117117117117117	111
210	../scop40NR/d1eo0a_.ent	4.587180360599437	2.9323950467687006	37	0.5	74
211	../scop40NR/d1esda_.ent	6.843859073877343	4.386028264713581	187	0.6254180602006689	299
212	../scop40NR/d1eu1a1.ent	6.874540095666193	4.465735986223831	125	0.8223684210526315	152
213	../scop40NR/d1ev0a_.ent	4.917545622536896	4.8468502189108165	39	0.7090909090909091	55
214	../scop40NR/d1ewfa2.ent	7.024278563360388	4.7534518875139815	162	0.6585365853658537	246
215	../scop40NR/d1ewsa_.ent	4.789015477886191	4.3702862900587665	28	0.9655172413793104	29
216	../scop40NR/d1exka_.ent	5.491219947597179	4.334545208626218	53	0.6973684210526315	76
217	../scop40NR/d1exra_.ent	5.619011546472486	4.035029607955137	72	0.4	180
218	../scop40NR/d1exta1.ent	5.153262234859557	4.085882833683673	41	0.7321428571428571	56
219	../scop40NR/d1exta2.ent	5.211210541203448	4.3206455140933615	38	0.926829268292683	41
220	../scop40NR/d1exta3.ent	5.643776391052357	4.355333839792283	51	0.9444444444444444	54
221	../scop40NR/d1eyfa_.ent	6.1441629252998045	4.710046469525637	76	0.8539325842696629	89
222	../scop40NR/d1ezga_.ent	4.784510231427468	4.215341301648935	36	0.45569620253164556	79
223	../scop40NR/d1f00i2.ent	6.04539396979322	4.199130571552584	70	0.813953488372093	86
224	../scop40NR/d1f08a1.ent	5.624797002059504	4.726272496759324	77	0.5422535211267606	142
225	../scop40NR/d1f0la2.ent	6.601440379341675	4.631037825440908	126	0.6810810810810811	185
226	../scop40NR/d1f1sa2.ent	5.952086857133703	4.016618153232998	65	0.8666666666666667	75
227	../scop40NR/d1f1sa3.ent	5.525502123995103	4.3217512821421336	52	0.7428571428571429	70
228	../scop40NR/d1f20a1.ent	6.689087456906998	4.634063039593034	156	0.5842696629213483	267
229	../scop40NR/d1f39a_.ent	6.101805124661227	4.249240823595884	74	0.7551020408163265	98
230	../scop40NR/d1f3ka_.ent	4.523561956057012	4.168776414344802	23	1.0	23
231	../scop40NR/d1f3ua_.ent	6.208236029073555	4.4441081768713735	82	0.7130434782608696	115
232	../scop40NR/d1f3va_.ent	5.121497005277118	4.4308409342669055	86	0.5548387096774193	155
233	../scop40NR/d1f44a1.ent	4.302506694361973	3.00088893021441	43	0.40186915887850466	107
234	../scop40NR/d1f46a_.ent	5.389774796854814	4.718818322132635	86	0.6323529411764706	136
235	../scop40NR/d1f53a_.ent	6.167010496711782	4.229114243722947	74	0.9135802469135802	81
236	../scop40NR/d1f5ma_.ent	6.069535686206792	4.5992184280662105	107	0.6184971098265896	173
237	../scop40NR/d1f5na1.ent	2.8866400844691986	2.044490372267393	66	0.2222222222222222	297
238	../scop40NR/d1f5qb1.ent	4.699970896343876	3.2632306944888345	67	0.48201438848920863	139
239	../scop40NR/d1f6va1.ent	6.026108294624699	3.8744973226572568	71	0.8160919540229885	87
240	../scop40NR/d1f7ua1.ent	3.8915413907688823	2.7950248410661285	47	0.3884297520661157	121
241	../scop40NR/d1f7ua2.ent	6.16463727170297	4.154005674823721	162	0.46956521739130436	345
242	../scop40NR/d1f7ua3.ent	5.515542066965348	4.174879771899277	76	0.5801526717557252	131
243	../scop40NR/d1f81a_.ent	3.0252568568647247	2.9380987083936394	30	0.35714285714285715	84
244	../scop40NR/d1f8ya_.ent	5.643953474326637	4.446810610626421	90	0.5882352941176471	153
245	../scop40NR/d1f9ya_.ent	5.960163583258972	4.714136485296784	103	0.6560509554140127	157
246	../scop40NR/d1fbva4.ent	5.550301855434983	4.375171983155353	60	0.7894736842105263	76
247	../scop40NR/d1fc3a_.ent	4.03869712165741	2.858701186050859	49	0.4224137931034483	116
248	../scop40NR/d1fcda3.ent	5.079748601675048	4.8100725283251	47	0.6619718309859155	71
249	../scop40NR/d1fd3a_.ent	5.037401197654112	4.444317090544344	35	0.9210526315789473	38
250	../scop40NR/d1fd9a_.ent	5.886625500079087	4.506597630985922	104	0.5174129353233831	201
251	../scop40NR/d1feca3.ent	6.253499785144829	4.82646046874237	90	0.72	125
252	../scop40NR/d1feua_.ent	6.699231368242262	4.530212004258176	120	0.6593406593406593	182
253	../scop40NR/d1ff9a2.ent	6.501718758265166	4.697647234550664	151	0.571969696969697	264
254	../scop40NR/d1fftc2.ent	5.907063807004071	2.9661057905086183	89	0.5056818181818182	176
255	../scop40NR/d1ffya1.ent	5.74843695487906	3.994196380056717	128	0.4740740740740741	270
256	../scop40NR/d1fiua_.ent	6.277370487414977	4.293615473440864	157	0.5547703180212014	283
257	../scop40NR/d1fj2a1.ent	6.124742582255519	4.658154547117488	135	0.6108597285067874	221
258	../scop40NR/d1fjgb_.ent	6.547139729460957	4.210706837339775	144	0.6153846153846154	234
259	../scop40NR/d1fjgc1.ent	6.01277619966616	5.162234863166807	80	0.7843137254901961	102
260	../scop40NR/d1fjgc2.ent	5.5879815648791755	4.867377078366225	69	0.7040816326530612	98
261	../scop40NR/d1fjgd_.ent	6.210917163712714	4.2337313994093355	120	0.5853658536585366	205
262	../scop40NR/d1fjge1.ent	5.03138250696321	4.764075645543806	51	0.6538461538461539	78
263	../scop40NR/d1fjge2.ent	5.134488849585574	4.657150345961362	47	0.7121212121212122	66
264	../scop40NR/d1fjgi_.ent	6.281744068570305	4.709610322023219	95	0.7661290322580645	124
265	../scop40NR/d1fjgk_.ent	6.025193418109227	4.733722361730463	86	0.7413793103448276	116
266	../scop40NR/d1fjgl_.ent	6.682666333411327	4.323381652633563	108	0.8852459016393442	122
267	../scop40NR/d1fjgm_.ent	5.8521828798063265	4.183836215649984	79	0.6475409836065574	122
268	../scop40NR/d1fjgn_.ent	5.488861233911464	4.513041641078167	49	0.8596491228070176	57
269	../scop40NR/d1fjgp_.ent	5.773499307625772	4.656895466595888	63	0.7875	80
270	../scop40NR/d1fjgq_.ent	6.138119155890593	4.528400303785526	81	0.801980198019802	101
271	../scop40NR/d1fjgr_.ent	5.3926612625258645	4.264338296761318	54	0.7714285714285715	70
272	../scop40NR/d1fjgs_.ent	6.073064318015032	4.502648601243453	72	0.8888888888888888	81
273	../scop40NR/d1fjra_.ent	6.760741325217455	4.494301789527918	124	0.6702702702702703	185
274	../scop40NR/d1fk5a_.ent	4.022302545967474	3.646172151079884	41	0.45555555555555555	90
275	../scop40NR/d1fl0a1.ent	6.878841513702482	4.399699509062339	129	0.80625	160
276	../scop40NR/d1flca1.ent	6.889644950493366	4.3458693396953985	126	0.8235294117647058	153
277	../scop40NR/d1fmja_.ent	6.3504502963830785	4.1556579661850535	165	0.48672566371681414	339
278	../scop40NR/d1fmta1.ent	5.849540874623539	4.8368132339691625	73	0.6952380952380952	105
279	../scop40NR/d1fn9a_.ent	6.6915928807654455	4.380894984071138	202	0.5580110497237569	362
280	../scop40NR/d1fp0a1.ent	5.857980995127569	4.278503185361801	58	1.0	58
281	../scop40NR/d1fr3a_.ent	5.476409765557392	4.3540940183302155	49	0.765625	64
282	../scop40NR/d1frea_.ent	5.169925001442312	4.8838713551745006	36	1.0	36
283	../scop40NR/d1fs1a1.ent	3.710989934656532	2.856720356090082	18	0.47368421052631576	38
284	../scop40NR/d1fs1b1.ent	3.076191011968622	2.549665586758383	20	0.38461538461538464	52
285	../scop40NR/d1fsga1.ent	6.515785394704378	4.572702801569496	144	0.6343612334801763	227
286	../scop40NR/d1ft5a_.ent	6.453184771658947	4.322177161792563	130	0.625	208
287	../scop40NR/d1ft9a2.ent	5.6728813246875625	4.757768714154299	82	0.6356589147286822	129
288	../scop40NR/d1ftra1.ent	6.172880680814459	4.815494428333006	95	0.6551724137931034	145
